Fall 12,MUSI 471 001,11491,"Brown, Richard S.",3,,,2.00,1.50,1.50,1.50,1.50,1.50,1.50,1.50,2.00,2.00,2.00,1.50,1.50,4.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 472 001,11492,"Brown, Richard S.",7,,,2.25,2.00,1.25,1.50,1.50,2.00,2.00,2.00,1.75,2.00,2.00,2.00,2.00,2.50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Fall 12,MUSI 473 001,11493,"Kaun, Kathleen",8,,,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,4.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
Fall 12,MUSI 473 002,18278,"King, James S.",6,,,1.17,1.00,1.17,1.00,1.17,1.00,1.00,1.00,1.00,1.17,1.17,1.00,1.00,3.67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 12,MUSI 481 001,11495,"Connelly, Brian",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 481 002,18284,"Fischer, Jeanne K.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 481 003,18285,"Parker, Jon K.",2,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall 12,MUSI 481 004,18286,"Roux, Robert J.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 483 001,18128,"Cowan, Kenneth A.",3,,,1.33,1.00,1.00,1.00,1.33,1.00,1.00,1.00,1.00,1.33,1.50,1.00,1.33,4.00,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1
Fall 12,MUSI 491 001,11498,"Goldsmith, Kenneth M.",3,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Fall 12,MUSI 491 002,18287,"Kantor, Paul",12,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,2
Fall 12,MUSI 491 003,18288,"Lin, Cho-Liang",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 491 004,18289,"Winkler, Kathleen",7,,,1.17,1.17,1.33,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,4.67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 12,MUSI 493 001,11499,"Dunham, James F.",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,MUSI 493 002,18281,"van der Werff, Ivo-Jan",6,,,1.17,1.00,1.17,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
Fall 12,MUSI 495 001,11500,"Fischer, Norman",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,MUSI 495 002,18280,"Hoebig, Desmond",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.86,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
Fall 12,MUSI 497 001,11501,"Ellison, Paul V.",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,0
Fall 12,MUSI 497 002,18279,"Pitts, Timothy N.",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,MUSI 501 001,16449,"Webster, Michael F.",9,,,2.00,2.50,1.50,2.17,2.33,2.83,2.33,2.67,2.17,2.67,2.17,1.67,2.17,3.17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
Fall 12,MUSI 502 001,18167,"Hong, Thomas T.",11,,,1.71,1.57,1.57,1.43,1.57,1.57,1.43,1.57,1.29,2.00,1.67,1.57,1.86,2.14,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6
Fall 12,MUSI 503 001,16450,"Rarick, Janet L.",15,,,1.38,1.63,1.25,1.25,1.25,1.38,1.63,1.57,1.63,1.63,1.63,1.71,1.50,2.25,8,8,8,8,8,8,8,7,8,8,8,7,8,8,8,8,6
Fall 12,MUSI 507 001,16446,"Welch, Chapman",12,,,1.60,1.80,1.30,1.30,1.40,1.40,1.40,1.50,1.20,1.80,1.60,1.50,1.50,2.70,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,4
Fall 12,MUSI 508 001,16100,"Park, Sohyoung",12,,,2.00,2.50,1.50,1.83,2.17,2.50,2.33,2.33,2.17,2.33,2.50,2.83,2.67,3.50,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
Fall 12,MUSI 511 001,11502,"Brandt, Anthony K.",28,,,1.35,1.35,1.35,1.35,1.53,1.65,1.53,1.63,1.29,1.59,1.71,1.59,1.59,3.35,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,8
Fall 12,MUSI 513 001,17589,"Gottschalk, Arthur W.",26,,,1.48,1.48,1.65,1.52,1.48,1.61,1.70,1.45,1.43,1.78,1.61,1.61,1.83,3.48,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,7
Fall 12,MUSI 517 001,11503,"Chen, Shih-Hui",15,,,2.00,2.55,1.73,2.36,1.82,2.09,2.36,2.36,2.18,2.36,2.36,2.55,2.45,2.73,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2
Fall 12,MUSI 521 001,11504,"Ferris, David",41,,,1.79,2.04,1.46,2.04,2.29,2.38,2.67,2.38,2.00,1.83,2.25,2.33,2.33,3.00,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,10
Fall 12,MUSI 523 001,11505,"Bynog, David M.",11,,,1.64,2.55,1.27,1.73,2.09,2.45,2.82,2.18,1.82,2.09,2.45,1.70,2.27,4.00,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,4
Fall 12,MUSI 526 001,17595,"Citron, Marcia J.",6,J4,6,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,3.40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Fall 12,MUSI 531 001,11506,"Halen, Eric J.",31,,,1.53,1.63,1.56,1.63,1.63,1.89,1.89,1.68,1.58,1.74,1.63,2.00,1.79,2.84,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,18,9
Fall 12,MUSI 531 002,11507,"Der Hovsepian, Joan C.",10,,,1.13,1.13,1.13,1.13,1.13,1.13,1.25,1.13,1.13,1.13,1.13,1.25,1.13,3.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5
Fall 12,MUSI 531 003,11508,"French, Christopher J.",11,,,1.00,1.00,1.33,1.00,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,3.50,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
Fall 12,MUSI 531 004,11509,"Ellison, Paul V.",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,MUSI 531 005,11510,"LeGrand, Louis T.",20,,,1.44,1.78,1.22,1.44,1.44,1.44,1.78,1.78,1.56,1.60,1.60,1.70,1.80,2.20,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,3
Fall 12,MUSI 531 006,11511,"Barnhill, John A.",20,,,2.00,2.00,1.64,1.82,1.91,2.55,2.55,2.18,2.09,1.45,1.50,1.64,1.73,2.64,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,5
Fall 12,MUSI 531 006,11511,"Speziale, Marie F.",20,,,1.73,1.64,1.45,1.45,1.73,2.18,2.18,1.64,1.45,1.45,1.50,1.64,1.73,2.64,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,5
Fall 12,MUSI 531 007,11512,"Brown, Richard S.",5,,,2.50,2.50,2.00,2.00,2.50,2.50,2.00,2.00,2.00,3.00,2.50,2.50,2.50,2.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 531 008,11513,"Page, Paula",3,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 545 001,18130,"Cowan, Kenneth A.",6,,,1.17,1.33,1.00,1.17,1.17,1.17,1.33,1.17,1.17,1.33,1.33,1.00,1.33,3.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 12,MUSI 551 001,17594,"Bailey, Walter B.",14,,,1.10,1.20,1.10,1.10,1.20,1.30,1.10,1.00,1.10,1.00,1.30,1.33,1.40,3.30,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,3
Fall 12,MUSI 570 001,17169,"Bado, Richard G.",12,,,1.14,1.14,1.14,1.14,1.43,1.43,1.29,1.14,1.14,1.57,1.57,1.43,1.43,2.29,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
Fall 12,MUSI 571 001,11517,"Jaber, Thomas I.",7,,,1.25,1.50,1.00,1.25,1.25,1.25,1.25,1.25,1.25,1.50,1.50,1.50,1.50,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
Fall 12,MUSI 571 002,18322,"Li, Joseph",6,,,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,3.20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,MUSI 571 003,18323,"Loehnig, Grant A.",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.80,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Fall 12,MUSI 572 001,12517,"Bado, Richard G.",12,,,1.14,1.14,1.00,1.43,1.43,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.29,3.33,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,3
Fall 12,MUSI 573 001,17588,"Li, Joseph",8,,,1.50,1.50,1.38,1.38,1.25,1.50,1.38,1.50,1.38,1.75,1.50,1.25,1.63,2.38,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Fall 12,MUSI 575 001,11519,"Bailey, Nancy G.",12,,,1.29,1.29,1.17,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,2.43,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,3
Fall 12,MUSI 583 001,11522,"Connelly, Brian",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.50,1.50,1.50,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 585 001,18186,"Kantor, Virginia W.",17,,,1.10,1.20,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.40,1.40,1.40,1.40,2.90,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,3
Fall 12,MUSI 587 001,17170,"Bado, Richard G.",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,MUSI 588 001,16128,"Park, Sohyoung",3,,,1.50,2.00,1.50,1.50,1.50,2.00,2.00,1.50,2.00,1.50,1.50,1.50,1.50,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 601 001,11524,"Al-Zand, Karim A.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.00,1.50,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Fall 12,MUSI 601 002,18324,"Brandt, Anthony K.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 601 003,18325,"Chen, Shih-Hui",2,,,2.00,2.00,1.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,MUSI 603 001,11525,"Gottschalk, Arthur W.",7,,,1.50,1.33,1.17,1.17,1.00,1.67,1.33,1.33,1.33,1.33,1.33,2.17,1.67,2.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 12,MUSI 605 001,11526,"Welch, Chapman",3,,,1.50,2.00,1.50,1.50,1.50,1.50,1.50,2.00,2.00,2.00,1.50,1.50,2.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 611 001,17590,"Lavenda, Richard A.",7,,,1.14,1.29,1.14,1.43,1.57,1.29,1.29,1.14,1.29,1.29,1.57,1.14,1.50,3.86,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,3
Fall 12,MUSI 614 001,17591,"Gross, Robert D.",6,,,1.50,1.00,1.17,1.17,1.00,1.00,1.00,1.17,1.17,1.33,1.33,1.33,1.17,4.00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3
Fall 12,MUSI 621 001,17593,"Hanna, Mena M.",8,,,1.60,1.80,1.60,1.40,2.00,1.60,1.60,1.75,1.20,1.80,1.60,1.80,1.80,3.80,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2
Fall 12,MUSI 625 001,16445,"Citron, Marcia J.",11,,,1.63,1.50,1.13,1.38,1.25,1.38,1.38,1.50,1.25,1.63,1.75,1.63,1.75,3.13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
Fall 12,MUSI 635 001,11530,"Rachleff, Larry",121,,,1.09,1.12,1.08,1.12,1.28,1.28,1.24,1.18,1.13,1.14,1.16,1.31,1.17,3.37,67,67,65,67,67,67,67,67,67,69,68,68,66,68,67,65,27
Fall 12,MUSI 636 001,11531,"Atherholt, Robert R.",9,,,1.50,1.50,1.00,1.50,1.50,1.50,1.50,1.50,1.50,1.33,1.00,1.00,1.33,3.33,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1
Fall 12,MUSI 636 002,14053,"Barnhill, John A.",5,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 636 003,18331,"Brown, Richard S.",5,,,2.50,2.50,2.00,2.50,3.00,2.50,2.50,2.50,2.50,2.00,2.00,2.00,2.00,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 636 004,18332,"Buyse, Leone",8,,,1.25,1.25,1.25,1.00,1.25,1.25,1.25,1.25,1.00,1.25,1.25,1.50,1.50,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 12,MUSI 636 005,18333,"Connelly, Brian",13,,,1.13,1.13,1.13,1.13,1.00,1.13,1.13,1.13,1.14,1.25,1.13,1.25,1.13,2.88,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,4
Fall 12,MUSI 636 006,18334,"Dunham, James F.",8,,,1.20,1.20,1.20,1.40,1.00,1.20,1.00,1.20,1.20,1.60,1.60,1.20,1.60,3.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
Fall 12,MUSI 636 007,18335,"Ellison, Paul V.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,5.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,MUSI 636 008,18336,"Fischer, Jeanne K.",6,,,2.00,2.50,1.75,2.25,2.25,3.00,3.00,3.00,3.00,2.25,2.50,2.75,2.75,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
Fall 12,MUSI 636 009,18337,"Fischer, Norman",11,,,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.43,1.29,1.14,1.43,3.14,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,2
Fall 12,MUSI 636 010,18338,"Freeman, Phillip I.",5,,,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.33,2.00,1.67,1.33,2.00,2.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,MUSI 636 011,18339,"Goldsmith, Kenneth M.",6,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.33,1.00,1.00,1.33,2.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,MUSI 636 012,18340,"Hawley, Richard",5,,,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Fall 12,MUSI 636 013,18341,"Hoebig, Desmond",6,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 636 015,18343,"Kantor, Virginia W.",6,,,2.00,2.00,1.50,2.00,2.00,2.00,2.00,2.00,2.25,2.00,2.00,2.00,2.00,3.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1
Fall 12,MUSI 636 016,18344,"Lin, Cho-Liang",8,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.25,1.25,1.00,1.00,3.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Fall 12,MUSI 636 017,18345,"Parker, Jon K.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 636 019,18347,"Rarick, Janet L.",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 636 020,18348,"Speziale, Marie F.",6,,,1.50,2.00,1.50,1.50,1.50,2.00,1.50,1.50,1.50,1.50,2.00,1.50,1.50,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 636 021,18349,"van der Werff, Ivo-Jan",8,,,1.50,1.50,1.33,1.33,1.33,1.50,1.50,1.33,1.33,1.67,1.67,1.50,1.50,3.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
Fall 12,MUSI 640 001,13151,"Jaber, Thomas I.",6,,,1.86,1.86,1.43,2.00,2.14,1.86,2.00,2.00,1.57,1.86,1.86,2.57,1.86,2.00,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,2
Fall 12,MUSI 642 001,11536,"Park, Sohyoung",7,,,1.71,1.71,1.57,1.71,1.71,1.71,1.71,1.71,1.71,1.86,1.86,1.71,1.86,2.71,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
Fall 12,MUSI 649 001,11538,"Smith, Gary A.",11,,,1.33,1.33,1.17,1.17,1.33,1.33,1.50,1.50,1.50,1.50,1.50,1.50,1.50,3.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 12,MUSI 651 001,11541,"Buyse, Leone",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 653 001,11542,"Atherholt, Robert R.",4,,,2.00,1.33,1.67,1.33,1.33,1.33,1.33,1.33,1.33,2.00,2.00,1.33,1.33,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,MUSI 655 001,11543,"Hawley, Richard",6,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,3.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,MUSI 656 001,11544,"Kamins, Benjamin C.",6,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1
Fall 12,MUSI 661 001,11545,"Ver Meulen, William",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.33,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1
Fall 12,MUSI 663 001,11546,"Speziale, Marie F.",6,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,MUSI 665 001,11547,"Barnhill, John A.",4,,,1.50,2.00,1.50,1.50,1.50,1.50,2.50,2.50,2.00,2.50,2.50,2.00,2.50,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,MUSI 667 001,11548,"Kirk, David E.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fall 12,MUSI 671 001,11549,"Brown, Richard S.",6,,,1.67,1.67,2.00,1.67,2.00,2.33,3.00,1.67,2.00,2.33,2.00,2.00,2.00,3.67,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,MUSI 673 001,11550,"King, James S.",9,,,1.33,1.33,1.17,1.17,1.50,1.33,1.17,1.33,1.17,1.17,1.17,1.17,1.17,2.40,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,2
Fall 12,MUSI 673 002,18319,"Kaun, Kathleen",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,MUSI 681 001,11551,"Connelly, Brian",4,,,1.00,1.00,1.00,1.00,1.00,1.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,MUSI 681 002,18320,"Parker, Jon K.",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 12,MUSI 681 003,18321,"Roux, Robert J.",8,,,1.43,1.57,1.43,1.57,1.71,2.14,1.86,1.57,1.57,1.43,1.71,1.57,1.43,3.29,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4
Fall 12,MUSI 683 001,18129,"Cowan, Kenneth A.",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.67,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1
Fall 12,MUSI 687 001,11553,"Page, Paula",3,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 689 001,11554,"Kantor, Virginia W.",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,MUSI 689 001,11554,"Connelly, Brian",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,MUSI 690 001,17363,"Huang, Frank",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fall 12,MUSI 691 001,11556,"Goldsmith, Kenneth M.",7,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,MUSI 691 003,18328,"Kantor, Paul",11,,,1.00,1.00,1.00,1.00,1.14,1.00,1.00,1.00,1.00,1.14,1.14,1.17,1.14,3.57,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,4
Fall 12,MUSI 691 004,18329,"Lin, Cho-Liang",10,,,1.50,1.38,1.50,1.50,1.50,1.25,1.38,1.25,1.25,1.50,1.57,1.13,1.29,4.00,8,8,8,8,8,8,8,8,8,8,7,8,7,8,8,8,6
Fall 12,MUSI 691 005,18330,"Winkler, Kathleen",7,,,1.00,1.00,1.20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 12,MUSI 693 001,11557,"Dunham, James F.",8,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.33,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,MUSI 693 002,18316,"van der Werff, Ivo-Jan",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
Fall 12,MUSI 695 001,11558,"Fischer, Norman",7,,,1.00,1.00,1.33,1.00,1.00,1.00,1.00,1.00,1.00,1.33,1.33,1.33,1.33,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,MUSI 695 002,18317,"Hoebig, Desmond",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,MUSI 695 003,18318,"Smith, Brinton A.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fall 12,MUSI 697 001,11559,"Ellison, Paul V.",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
